IMO,MMSI,Vessel Name,Call Sign,Type,Length,Beam
9751432,413456460,MING YUAN 7,BLBF3,Tug,77,18
9751183,413375740,WEI LUN 208,BITL,Cargo,n.a.,n.a.
9751171,413932000,WEI LUN 206,BITJ,Cargo,n.a.,n.a.
9751169,413904000,JI HANG 57,BVGX5,Cargo,n.a.,n.a.
9750763,413212760,HAI YANG GONG CHENG 21,BOAB9,Other Type,78,18
9750751,413212750,HAI YANG GONG CHENG 20,BOABB,Other Type,78,18
9749178,413244810,TIAOZHANZHE,BOJV8,Other Type,93,62
9749142,413304980,YI HANG JIN SHUN,BESR,Tug,68,15
9747637,413482320,HAI YANG SHI YOU 661,BSVR,Other Type,86,20
9747625,413482410,HAI YANG SHI YOU 660,BQNL,Other Type,85,20
9747376,414787000,TIAN YING ZUO,BPFI,Tanker,220,32
9747364,414784000,TIAN HONG ZUO,BPFH,Tanker,220,32
9747285,413379320,KAN TAN 313,BICD3,Other Type,85,18
9747089,414267000,LIAN HUAN HU,BOEY,Tanker,182,32
9746982,413491550,HAI YANG SHI YOU982,BSQV,Other Type,114,70
9746724,413453390,HONG DA XIN 58,BLGE5,Cargo,n.a.,n.a.
9746293,413363880,SHENG JIANG 66,BHYS3,Tanker,n.a.,n.a.
9746138,413233020,HAI YANG SHI YOU 943,BFBK5,Other Type,100,76
9745990,413458850,XIN MING ZHOU 76,BLBK7,Cargo,n.a.,n.a.
9745988,413458550,XIN MING ZHOU 72,BLBI4,Cargo,n.a.,n.a.
9745976,413457630,XIN MING ZHOU 70,BLBF8,Cargo,n.a.,n.a.
9745677,413699940,XING TONG 19,BVKR5,Tanker,93,15
9745184,413262580,SHEN HUA 538,BRMV,Cargo,n.a.,n.a.
9745160,413482390,HAI YANG SHI YOU 618,BQNK,Other Type,79,17
9745158,413482380,HAI YANG SHI YOU 617,BQNJ,Other Type,79,17
9745146,413482370,HAI YANG SHI YOU 616,BSVQ,Other Type,79,17
9745134,413482080,HAI YANG SHI YOU 615,BSVV,Other Type,79,17
9745081,414487000,ZHONG HUI 68,BSSR,Cargo,n.a.,n.a.
9744283,413305450,HAI YANG SHI YOU 751,BSEY,Other Type,67,15
9744207,413305010,HAI YANG SHI YOU 258,BFBH7,Anti-Pollution,79,16
9744192,413304960,HAI YANG SHI YOU 257,BFBH6,Tug,79,16
9743796,413304790,HAI YANG SHI YOU 640,BFBG3,Tug,81,18
9743710,414225000,HUA YANG LONG,BQNS,Other Type,229,45
9743071,413229620,TAN SUO ER HAO,BOFJ2,Other Type,87,19
9742974,414274000,PING AN CHENG,BOHA,Cargo,180,32
9742962,413702030,RUI AN CHENG,BOHJ,Cargo,180,32
9742950,414230000,RONG AN CHENG,BOHS,Cargo,180,32
9741358,414194000,SHEN HUA 562,BRMX,Cargo,n.a.,n.a.
9740718,413305080,HAI YANG SHI YOU 707,BSES,Other Type,80,17
9740299,413231430,TENG DONG 001,BOFW4,Other Type,85,40
9739886,413213250,HAI YANG SHI YOU 944,BYMK,Other Type,62,82
9739862,414475000,ZHAOSHANGHAILONG8,BOMD6,Reserved,70,63
9739202,413342920,JIE HAI 01,BOYK8,Tug,78,18
9739070,413305440,HAIYANGSHIYOU 771,BSEY,Other Type,65,16
9739068,413305430,HAIYANGSHIYOU770,BFBJ9,Other Type,65,16
9739056,413493750,HAI YANG SHI YOU 287,BQMN,Other Type,125,25
9739044,413493740,HAI YANG SHI YOU 285,BQMM,Other Type,126,25
9738569,413458730,HUA XIANG 8,BLJL,Tanker,126,23
9738442,413524010,LIU LIAN LING,BJZR,Passenger,n.a.,n.a.
9738260,413203740,ZHONG YOU HAI 11,BQEX,Other Type,83,56
9736547,413495140,ZHONG GU GUANG ZHOU,BICJ8,Cargo,180,33
9736535,413378770,ZHONG GU SHANG HAI,BIBU5,Cargo,180,32
9736432,413456130,XIN MING ZHOU 26,BLBC9,Cargo,143,22
9736389,413455950,XIN MING ZHOU 22,BLBC6,Cargo,143,22
9736028,413339530,SINOOCEAN VICTORY,n.a.,Other Type,74,62
9734501,413987000,XIN HAI TONG 3,BVOK7,Cargo,n.a.,n.a.
9734472,413523190,LI MU LING,BJRS,Passenger,123,20
9734460,413523240,YING GE LING,BJRG,Passenger,128,20
9734458,413523180,WU ZHI SHAN,BJRT,Passenger,123,21
9733193,413378150,ZHE HAI 520,BSJE,Cargo,189,32
9732022,413518860,LI DIAN 9,BPFY2,Cargo,189,32
9731341,413296170,HUA LU,BOZB2,Tug,60,16
9731092,413233620,SHUANG TAI 27,n.a.,Passenger,n.a.,n.a.
9731080,413233590,SHUANG TAI 26,BOVY5,Passenger,n.a.,n.a.
9730581,413486160,PENG XING 20,BRZI,Speed Craft,40,9
9730579,413484890,PENG XING 19,BRZE,Speed Craft,40,9
9730567,413482110,PENG XING 18,BRZJ,Speed Craft,40,9
9730531,413223620,ZHONG SHANG 1,BODT2,Other Type,78,18
9730529,413223020,HAI YANG GONG CHENG 22,BODL5,Other Type,78,18
9729867,413997000,LI DIAN 7,BHNW4,Cargo,189,32
9729790,414773000,YIN HUA 2,BPOO,Cargo,n.a.,n.a.
9729441,413394980,KAN TAN 409,BPCP9,Other Type,75,17
9344930,413162000,ZUN YI TAN,BPFW,Tanker,184,32
9086899,412786000,ZI YU LAN,BHSZ,Passenger,150,24
9469261,413373780,ZI TONG,BIQL,Tanker,95,15
9426178,413374860,ZI LUO LAN,BIJL,Tanker,93,15
9663647,413233370,ZI JING SHI YI HAO,BOVY4,Passenger,120,21
9274771,412465220,ZI JING HUA,n.a.,Passenger,89,18
9534535,413375880,ZI DING XIANG,BILK,Tanker,93,15
9233521,414381000,ZHUN XING 7,BTJE3,Cargo,225,32
9235878,414351000,ZHUN XING 3,BTJA4,Cargo,225,32
9209312,414299000,ZHUN XING 2,BSWM,Cargo,224,32
9180786,414271000,ZHUN XING 1,BLBL2,Cargo,225,32
9014779,412470660,ZHU YUAN,BOFO,Tanker,99,15
8831948,412462520,ZHU HAI CHUN,n.a.,Passenger,22,9
9069073,412468910,ZHU DIAN JUN 1,n.a.,Dredger,63,12
9429845,413762733,ZHU CHUAN 2002,BQBJ,Cargo,50,16
9429792,413762735,ZHU CHUAN 2001,n.a.,Cargo,49,n.a.
9252993,413556780,ZHU CHENG XIN ZHOU,BTSJ,Cargo,208,29
8797386,413404430,ZHOU YUAN YU 202,BZ7UM,Fishing,n.a.,n.a.
9622447,413444770,ZHOU GANG HAI 8,BKWK5,Cargo,200,32
9622435,413444760,ZHOU GANG HAI 7,BKWJ5,Cargo,200,32
9302346,412466710,ZHOU DU 19,BTQI,Passenger,91,18
9291872,412466570,ZHOU DU 18,BOEA6,Passenger,90,18
8672548,413443870,ZHOU DA HAI,BOMT5,Cargo,n.a.,n.a.
9672430,413513230,ZHONGYOUHAI20,BPEX6,Other Type,65,n.a.
8772099,413304690,ZHONGYOUHAI 16,BAOW,Other Type,100,76
8696702,413362850,ZHONGXINZHUA 208,n.a.,Dredger,n.a.,n.a.
9326122,414403000,ZHONGLIAN 86,BTUA2,Cargo,228,36
9672870,414755000,ZHONGHAIHUARUN 1,BPXO,Cargo,225,32
9211121,414400070,ZHONG ZHE 7,BQWX,Cargo,189,32
9185786,414278000,ZHONG ZHE 6,BLBL4,Cargo,225,32
8671386,413961000,ZHONG YUN 1,BVGC5,Cargo,n.a.,n.a.
9120762,414206000,ZHONG YUAN QING DAO,BOVG,Cargo,280,40
8671611,413909000,ZHONG YU 6,BLAN9,Cargo,167,24
9604201,413446930,ZHONG YU 28,BLGR6,Cargo,159,24
8770754,413528000,ZHONG YOU HAI 9,BFDI,Other Type,54,53
9331294,413386450,ZHONG YOU HAI 798,BPBB2,Other Type,73,16
8771722,413527000,ZHONG YOU HAI 7,BLFX4,Other Type,75,48
9500027,413319000,ZHONG YOU HAI 282,BFEZ,Other Type,72,15
9488255,413318000,ZHONG YOU HAI 281,BFEY,Other Type,72,15
9598531,413302120,ZHONG YOU HAI 264,BFAK4,Other Type,70,14
9589700,413302110,ZHONG YOU HAI 263,BFAK3,Other Type,70,14
9510917,413317000,ZHONG YOU HAI 262,BFEX,Other Type,70,14
9508184,413316000,ZHONG YOU HAI 261,BFEW,Other Type,70,14
9668192,413224170,ZHONG YOU HAI 19,BODV4,Other Type,92,66
9668180,413224160,ZHONG YOU HAI 18,BODV3,Other Type,92,66
9559327,413701000,ZHONG YOU HAI 10,BFDJ,Other Type,54,53
9240809,414422000,ZHONG YI 6,BTJH7,Cargo,189,32
8672550,413449640,ZHONG XING DA 98,BLFK2,Cargo,n.a.,n.a.
8671740,413442820,ZHONG XING DA 97,BLGI3,Cargo,n.a.,n.a.
8670681,414151000,ZHONG XING DA 89,BLFE,Cargo,n.a.,n.a.
9233179,414419000,ZHONG XING DA 79,BOBO3,Cargo,225,32
8671465,413825000,ZHONG XING 201,BIMJ,Cargo,n.a.,n.a.
9375381,413254880,ZHONG XING 102,BOLW9,Other Type,76,17
9421207,413254810,ZHONG XING 101,BOLW8,Tug,76,17
9457842,414604000,Zhong Xin Yuan Yang,BOXJ3,Cargo,229,38
8673449,413490980,ZHONG XIN HAI 9,BHLI,Cargo,n.a.,n.a.
9426099,414564000,Zhong Xin Fa Zhan,BOTR5,Cargo,229,38
9476472,414593000,Zhong Xin 7,BOWK7,Cargo,229,38
9686780,412476930,ZHONG WEI 6,BRVY,Tanker,95,14
9155092,413377680,ZHONG WAI YUN XIN GANG,BOYZ3,Cargo,195,32
9008524,412462000,ZHONG WAI YUN TAI CANG,BIAI7,Cargo,164,28
9367932,413218940,ZHONG WAI YUN SHEN ZHEN,BOBO6,Cargo,144,22
9009176,412769000,ZHONG WAI YUN QUAN ZHOU,BIAC3,Cargo,192,28
9367956,413219020,ZHONG WAI YUN NING BO,BOAK2,Cargo,144,22
9064841,414141000,ZHONG WAI YUN HU MEN,BIBA9,Cargo,240,32
9600566,413360220,ZHONG WAI YUN CHANG JIANG 003,BHZZ3,Cargo,108,17
9600554,413360210,ZHONG WAI YUN CHANG JIANG 002,BHZZ2,Cargo,108,17
9310446,414524000,ZHONG TUO FU XING,BOQW6,Cargo,224,32
9399375,413321000,ZHONG TIE BO HAI 3 HAO,BBCX,Passenger,182,25
9558074,413827000,ZHONG TENG HAI,BQAV,Cargo,292,45
9072161,413891000,ZHONG TAN HAI,BRND,Cargo,224,32
8919477,413298000,ZHONG TAI NO. 2,BFIY,Fishing,79,13
8995457,413034000,ZHONG TAI NO. 1,BZZW4,Fishing,66,12
9604677,414120000,ZHONG SHENG 8,BFAT5,Cargo,189,32
9108879,412461640,ZHONG SHAN,BXBD,Speed Craft,40,11
8672471,413360730,ZHONG RUN 9,BHSS,Cargo,n.a.,n.a.
9635509,413446320,ZHONG RONG CHU YUN 001,BLGG2,Tanker,119,17
9238129,413376420,ZHONG RAN ZHI XING,BIAJ3,Tanker,99,17
8889567,413096000,ZHONG RAN 51,BOGW,Tanker,104,16
9674696,413470920,ZHONG RAN 37,BYGR,Tanker,87,15
9497581,414085000,ZHONG PENG XI WANG,BHVV,Cargo,229,32
9260122,414434000,ZHONG MENG HANG LIAN,BTJJ2,Cargo,225,32
9131254,413455930,ZHONG LIANG YUAN HE,BCBL7,Cargo,185,32
9131228,413378490,ZHONG LIANG HONG JIA,BIBT4,Cargo,185,32
9238234,413527480,ZHONG LIANG DONG NAN,BQQQ,Cargo,189,32
9360348,413528620,ZHONG LIAN SHAN TOU,BQQU,Cargo,124,19
8671178,413355450,ZHONG KAI WANG,BHAI,Cargo,n.a.,n.a.
8671958,413359860,ZHONG KAI FENG,BHAI2,Cargo,n.a.,n.a.
9612208,413304780,ZHONG JIAO HAI GONG 001,BSEQ,Tug,78,18
8672421,413443570,ZHONG HONG 67,BLDF,Cargo,190,28
9706451,413697910,ZHONG HONG 29,BVHF8,Cargo,160,23
9706578,412704110,ZHONG HONG 28,BVHZ8,Cargo,158,23
9650729,414089000,ZHONG HAO 88,BLGD2,Cargo,199,36
9243605,414288000,ZHONG HANG SHENG,BVAG7,Cargo,207,32
9284348,414433000,Zhong Hai Hang 11,BSDZ,Cargo,187,31
9617179,414712000,ZHONG HAI CHANG YUN 6,BPQF,Cargo,189,32
9493391,413837000,ZHONG HAI CHANG YUN 3,BPQV,Cargo,199,32
9469431,413692000,ZHONG HAI CHANG YUN 2,BPQT,Cargo,199,32
9469417,413579000,ZHONG HAI CHANG YUN 1,BPQS,Cargo,199,32
9599107,412473810,ZHONG GUO HAI JIAN 84,BYDZ,Other Type,88,18
9153680,412852000,ZHONG GUO HAI JIAN 74,BNTL,Res. No. 18,71,10
8833582,412922000,ZHONG GUO HAI JIAN 72,BNTG,Law Enforce,70,9
9355678,413211000,ZHONG GUO HAI JIAN 71,BNTF,Other Type,74,10
9603312,413695960,ZHONG GUO HAI JIAN 66,BNRT,Law Enforce,77,10
9361316,413213000,ZHONG GUO HAI JIAN 51,BNRQ,Law Enforce,88,12
9150949,412969536,ZHONG GUO HAI JIAN 49,BNRN,Other Type,71,10
9351878,413210000,ZHONG GUO HAI JIAN 46,BNRP,Fishing,73,10
9341811,413045000,ZHONG GUO HAI JIAN 27,BNPN,Law Enforce,75,10
9147344,412948000,ZHONG GUO HAI JIAN 18,BNPM,Search & Rescue,71,10
9352717,413220000,ZHONG GUO HAI JIAN 17,BNPO,Cargo,74,26
9333060,414246000,ZHONG GU SHAN DONG,BICI2,Cargo,222,32
9232113,414239000,ZHONG GU JI LIN,BYND,Cargo,282,32
9400124,414349000,ZHONG GU FU JIAN,BQTN,Cargo,275,32
8741583,413017010,ZHONG GANG TUO 1,BSRZ,Tug,64,13
9497593,414445000,ZHONG GANG SHI JI,BRDU,Cargo,229,32
9454137,413405750,ZHONG DA YOU 7,BKWT3,Tanker,88,13
9646467,413443620,ZHONG DA YOU 16,BKVQ5,Tanker,105,16
9099767,412457130,ZHONG DA 9 HAO,BVMB2,Cargo,73,12
9423865,413700670,ZHONG CHUAN 122,BVSY7,Tanker,134,22
9419010,413395000,ZHONG CHUAN 121,BQXU,Tanker,134,22
9206205,414344000,ZHONG CHI SHENG HAI,BRVK,Cargo,225,32
9591234,414448000,ZHONG CHANG YU SHENG,BRGN,Cargo,189,32
9603087,414396000,ZHONG CHANG XIN SHENG,BQEA2,Cargo,189,32
9591222,414449000,ZHONG CHANG RONG SHENG,BRHE,Cargo,189,32
9566942,412842000,ZHONG CHANG QI SHENG,BRVC,Cargo,189,32
9557173,413380190,ZHONG CHANG JUN 16,BIBN4,Dredger,151,26
9603075,414406000,ZHONG CHANG JIN SHENG,BTJF9,Cargo,189,32
9566928,412606000,ZHONG CHANG HONG SHENG,BRVA,Cargo,189,32
9603879,414392000,ZHONG CHANG HE SHENG,BIAF6,Cargo,190,32
9596399,414473000,ZHONG CHANG DING SHENG,BIAB6,Cargo,190,32
9567403,414432000,ZHONG CHANG 538,BTJI8,Cargo,189,32
9567427,414431000,ZHONG CHANG 528,BTJI7,Cargo,189,32
